paragraph|author
«Le petit s'était remis à pêcher. Il en prenait que j'en tremblais, moi. Et sa femme se met à dire: «La place est rudement bonne, nous y reviendrons toujours, Désiré!»|Maupassant
Maintenant, il promenait ses mains sur le poitrail, sous les pattes, pour y trouver de la chaleur. Alors une idée lui vint, celle de se coucher et de passer la nuit contre ce gros ventre tiède. Il chercha donc une place, pour être bien, et posa juste son front contre la mamelle puissante qui l'avait abreuvé tout à l'heure. Puis, comme il était brisé de fatigue, il s'endormit tout à coup.|Maupassant
--Eh bien! j'ai été obligée de rester près d'une heure sans connaissance. Il ne trouvait pas de remède. Mais j'ai été patiente, et je n'ai rouvert les yeux qu'après sa chute.|Maupassant
L'homme demeurait immobile comme un soldat devant un officier, et fixait un regard ardent sur sa maîtresse, qui reprit: «Mais va donc vite, grand sot, nous ne sommes pas dans le bois aujourd'hui, et Rosalie me soignera mieux que toi.»|Maupassant
Je me sauvai en poussant des cris aigus. On accourut; et j'appris au bout de quelques minutes que la mère Clochette était morte.|Maupassant
Puis il s'était marié. Il avait épousé tout à coup une fillette de province venue à Paris pour chercher un fiancé. Comment cette petite blondasse, maigre, aux mains niaises, aux yeux clairs et vides, à la voix fraîche et bête, pareille à cent mille poupées à marier, avait-elle cueilli ce garçon intelligent et fin? Peut-on comprendre ces choses-là? Il avait sans doute espéré le bonheur, lui, le bonheur simple, doux et long entre les bras d'une femme bonne, tendre et fidèle; et il avait entrevu tout cela, dans le regard transparent de cette gamine aux cheveux pâles.|Maupassant
Je suis né avec tous les instincts et les sens de l'homme primitif, tempérés par des raisonnements et des émotions de civilisé. J'aime la chasse avec passion; et la bête saignante, le sang sur les plumes, le sang sur mes mains, me crispent le coeur à le faire défaillir.|Maupassant
--Mais... alors... vous êtes fou, tout à fait fou, mon cher Monsieur, de venir vous faire pincer ainsi, en plein champ, à dix heures du matin.|Maupassant
Il reçut en plein visage un souffle d'air froid qui le glaça jusqu'aux os et il referma le battant et poussa les verrous, sans remarquer que Sam s'était élancé dehors. Puis, frémissant, il jeta du bois au feu, et s'assit devant pour se chauffer; mais soudain il tressaillit, quelqu'un grattait le mur en pleurant.|Maupassant
_3 juillet_.--J'ai mal dormi; certes, il y a ici une influence fiévreuse, car mon cocher souffre du même mal que moi. En rentrant hier, j'avais remarqué sa pâleur singulière. Je lui demandai:|Maupassant
--Lors je continue. Donc nous allions à Poissy tous les samedis soir pour y pêcher dès l'aurore du lendemain. C'est une habitude pour nous qu'est devenue une seconde nature, comme on dit. J'avais découvert, voilà trois ans cet été, une place, mais une place! Oh! là! là! à l'ombre, huit pieds d'eau, au moins, p't-être dix, un trou, quoi, avec des retrous sous la berge, une vraie niche à poisson, un paradis pour le pêcheur. Ce trou-là, m'sieu l'président, je pouvais le considérer comme à moi, vu que j'en étais le Christophe Colomb. Tout le monde le savait dans le pays, tout le monde sans opposition. On disait: «Ça, c'est la place à Renard;» et personne n'y serait venu, pas même M. Plumeau, qu'est connu, soit dit sans l'offenser, pour chiper les places des autres.|Maupassant
Donc une croisade fut immédiatement décidée qui serait conduite par l'abbé Poivron, petit prêtre gras et propre, vaguement parfumé, un vrai vicaire de grande église dans un quartier noble et riche.|Maupassant
La Rapet s'exaspérait; chaque minute écoulée lui semblait, maintenant, du temps volé, de l'argent volé. Elle avait envie, une envie folle de prendre par le cou cette vieille bourrique, cette vielle têtue, cette vieille obstinée, et d'arrêter, en serrant un peu, ce petit souffle rapide qui lui volait son temps et son argent.|Maupassant
Un matin, il partit ainsi. Le thermomètre du dehors marquait dix-huit au-dessous de glace. Le soleil n'étant pas encore levé, le chasseur espérait surprendre les bêtes aux abords du Wildstrubel.|Maupassant
Or, nous avons fait à mon oncle des funérailles magnifiques, avec cinq discours sur la tombe. Le sénateur baron de Croisselles a prouvé, en termes admirables, que Dieu toujours rentre victorieux dans les âmes de race un instant égarées. Tous les membres du parti royaliste et catholique suivaient le convoi avec un enthousiasme de triomphateurs, en parlant de cette belle mort après cette vie un peu troublée.|Maupassant
Quand je fus sur le sommet, je dis au moine qui m'accompagnait: «Mon père, comme vous devez être bien ici!»|Maupassant
Or, un mardi, comme j'avais passé toute la matinée à écouter la mère Clochette, je voulus remonter près d'elle, dans la journée, après avoir été cueillir des noisettes avec le domestique, au bois des Hallets, derrière la ferme de Noirpré. Je me rappelle tout cela aussi nettement que les choses d'hier.|Maupassant
«Et il me répond tranquillement: «Allons, ma belle, assez de manières comme ça. Si ton mari rentre, je lui donnerai cent sous pour aller prendre quelque chose en face.»|Maupassant
La petite baronne étendit la main vers la muraille et poussa le timbre électrique. La porte s'ouvrit presque aussitôt, et un grand valet entra qui répandait autour de lui une forte senteur d'eau de Cologne.|Maupassant
«Que faire? dis? Que faire? Et il allait sonner, tout à l'heure, dans une seconde, Que faire, dis? J'ai pensé que le mieux était de courir à sa rencontre, de lui dire qu'il se trompait, de le supplier de s'en aller. Il aurait pitié d'une femme, d'une pauvre femme! Je me précipite donc à la porte et je l'ouvre juste au moment où il posait la main sur le timbre.»|Maupassant
Nous sommes si infirmes, si désarmés, si ignorants, si petits, nous autres, sur ce grain de boue qui tourne délayé dans une goutte d'eau.|Maupassant
--Y a deux prix: quarante sous l'jour, et trois francs la nuit pour les riches. Vingt sous l'jour et quarante la nuit pour l'zautres. Vô m'donnerez vingt et quarante.|Maupassant
Nous le regardions faire, sans parler maintenant, intéressés par le travail alléchant de ses mains, saisis d'un renouveau d'appétit à la vue de cette grosse bête dorée, dont les membres tombaient l'un après l'autre dans la sauce brune, au fond du plat.|Maupassant
--Quoi, il n'y a pas dans tout le pays une brave bourgeoise avec son bourgeois de mari, à qui nous pourrions faire ce plaisir, car ce serait un plaisir pour eux, un grand, dans les circonstances présentes?|Maupassant
Je le contemplai, cherchant dans cette large figure les traits aimés. L'oeil seul n'avait point changé; mais je ne retrouvais plus le regard et je me disais: «S'il est vrai que le regard est le reflet de la pensée, la pensée de cette tête-là n'est plus celle d'autrefois, celle que je connaissais si bien.»|Maupassant
Hier, après des courses et des visites, qui m'ont fait passer dans l'âme de l'air nouveau et vivifiant, j'ai fini ma soirée au Théâtre-Français. On y jouait une pièce d'Alexandre Dumas fils; et cet esprit alerte et puissant a achevé de me guérir. Certes, la solitude est dangereuse pour les intelligences qui travaillent. Il nous faut, autour de nous, des hommes qui pensent et qui parlent. Quand nous sommes seuls longtemps, nous peuplons le vide de fantômes.|Maupassant
--Non, pas encore, que tu es sotte! On ne divorce pas en trois heures! Mais j'ai des preuves... des preuves... des preuves qu'il me trompe... un flagrant délit... songe... un flagrant délit... je le tiens...|Maupassant
_14 août_.--Je suis perdu! Quelqu'un possède mon âme et la gouverne! quelqu'un ordonne tous mes actes, tous mes mouvements, toutes mes pensées. Je ne suis plus rien en moi, rien qu'un spectateur esclave et terrifié de toutes les choses que j'accomplis. Je désire sortir. Je ne peux pas. Il ne veut pas; et je reste, éperdu, tremblant, dans le fauteuil où il me tient assis. Je désire seulement me lever, me soulever, afin de me croire encore maître de moi. Je ne peux pas! Je suis rivé à mon siège; et mon siège adhère au sol, de telle sorte qu'aucune force ne nous soulèverait.|Maupassant
--Que tu es bête. Je lui ai dit que j'allais me trouver mal et qu'il fallait me porter sur l'herbe. Et puis quand j'ai été sur l'herbe j'ai suffoqué et je lui ai dit de me délacer. Et puis, quand j'ai été délacée, j'ai perdu connaissance.|Maupassant
La Rapet s'exaspérait; chaque minute écoulée lui semblait, maintenant, du temps volé, de l'argent volé. Elle avait envie, une envie folle de prendre par le cou cette vieille bourrique, cette vielle têtue, cette vieille obstinée, et d'arrêter, en serrant un peu, ce petit souffle rapide qui lui volait son temps et son argent.|Maupassant
_25 mai_.--Aucun changement! Mon état, vraiment, est bizarre. A mesure qu'approche le soir, une inquiétude incompréhensible m'envahit, comme si la nuit cachait pour moi une menace terrible. Je dîne vite, puis j'essaye de lire; mais je ne comprends pas les mots; je distingue à peine les lettres. Je marche alors dans mon salon de long en large, sous l'oppression d'une crainte confuse et irrésistible, la crainte du sommeil et la crainte du lit.|Maupassant
Quelques minutes avant qu'on expirât, le Diable apparaissait, disait-elle, à tous les agonisants. Il avait un balai à la main, une marmite sur la tête, et il poussait de grands cris. Quand on l'avait vu, c'était fini, on n'en avait plus que pour peu d'instants. Et elle énumérait tous ceux à qui le Diable était apparu devant elle, cette année-là: Joséphin Loisel, Eulalie Ratier, Sophie Padagnau, Séraphine Grospied.|Maupassant
La baronne lui dit: «Joseph, mon garçon, j'ai peur de me trouver mal, va me chercher ma femme de chambre.»|Maupassant
Pourquoi pas un de plus? Pourquoi pas aussi d'autres arbres aux fleurs immenses, éclatantes et parfumant des régions entières? Pourquoi pas d'autres éléments que le feu, l'air, la terre et l'eau?--Ils sont quatre, rien que quatre, ces pères nourriciers des êtres! Quelle pitié! Pourquoi ne sont-ils pas quarante, quatre cents, quatre mille! Comme tout est pauvre, mesquin, misérable! avarement donné, sèchement inventé, lourdement fait! Ah! l'éléphant, l'hippopotame, que de grâce! Le chameau, que d'élégance!|Maupassant
Il s'y rendit aussitôt, et il aperçut en effet son garde champêtre, le père Hochedur, debout et surveillant d'un air sévère un couple de bourgeois mûrs.|Maupassant
Mais le gendarme déclara: «Je vous prends en flagrant délit de vagabondage et de mendicité, sans ressource et sans profession, sur la route, et je vous enjoins de me suivre.»|Maupassant
--Ça va bien, dit-il; aucun Prussien n'a passé par ici depuis trois jours. Il est sinistre, ce village. J'ai causé avec une bonne soeur qui garde quatre ou cinq malades dans un couvent abandonné.|Maupassant
Il prit son élan, cabriola; se releva, recommença. Et, entre chaque pirouette, il se remettait à chanter:|Maupassant
--Oui, ça m'amusait même beaucoup. On dit que les domestiques, ça ne compte pas! Eh bien il ne comptait point. Je le sonnais pour les ordres chaque matin quand ma femme de chambre m'habillait, et aussi chaque soir quand elle me déshabillait.|Maupassant
Autour de lui les principaux témoins, la dame Flamèche, veuve de la victime, les nommés Louis Ladureau, ouvrier ébéniste, et Jean Durdent, plombier.|Maupassant
«Enfin le barragiste est venu et deux messieurs avec des gaffes, ça avait bien duré un grand quart d'heure. On l'a retrouvé au fond du trou, sous huit pieds d'eau, comme j'avais dit, mais il y était, le petit coutil!»|Maupassant
Papa murmura: «Il faut aviser. Dans ma situation, je dois veiller sur les derniers moments de votre frère.»|Maupassant
